Muestra,TipoDI,Garantia,EstadoActual,Cobertura,Producto,Intermediario,ValorDesembolso,SaldoCredito,SaldoGarantizado,Incumplimiento,FechaAnulacion,Reactivacion,Ciudad,%Comision,TotalComision
Tamaño del deudor,Demanda,8115689,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,ITAU,150000000,87500000,70000000,Incumplimiento en tamaño del deudor,44813,NO,No aplica,4.7,8389500
Ajuste SAP rechazos 061 posible incumplimiento tamaño del deudor,Demanda,8171344,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,BANCO CAJA SOCIAL,113000000,103583000,82866400,Incumplimiento en tamaño del deudor,44560,NO,No aplica,3.85,5177095
Ajuste SAP rechazos 061 posible incumplimiento tamaño del deudor,Demanda,8197320,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,BANCOOMEVA,70000000,68055556,54444445,Incumplimiento en tamaño del deudor,44560,NO,No aplica,5.56,4631480
16 Muestra,Periodicas,8280393,Anulada,50,EMP023 MICROCREDITO EMPRESARIAL ,COOPSERVIVELEZ LTDA,6200000,5508848,2754424,Amortizacion no autorizada,44799,NO,VELEZ,6.1,450058
Tamaño del deudor,Demanda,8230469,Anulada,70,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%,BANCO DAVIVIENDA,168000000,62994930,11760000000,Incumplimiento en tamaño del deudor,44839,NO,NEIVA,2.7,5397840
Mora temprana,Demanda,7921969,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,BANCOLOMBIA,25000000,35397699,2000000000,Incumplimiento en tamaño del deudor,44839,NO,BOGOTA,3.85,1145375
Mora temprana,Demanda,8195707,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,COOPERATIVA FINANCIERA DE ANTIOQUIA,5000000,5650530,400000000,Comisión no permitida,44839,NO,SAN JERONIMO,3.85,229075
Mora temprana,Demanda,8081661,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,FINANFUTURO,4000000,5242540,320000000,Incumplimiento en tamaño del deudor,44839,NO,VILLAMARIA,4.7,223720
Mora temprana,Demanda,8184966,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,FINANFUTURO,2000000,2646311,160000000,Incumplimiento en tamaño del deudor,44839,NO,RIOSUCIO,4.28,101864
16 Muestra,Periodicas,8292200,Anulada,50,EMP080 GARANTÍA PYME PREFERENTE,BANCOLOMBIA,750000000,767857292,37500000000,Incumplimiento en tamaño del deudor,44839,NO,TIMANA,2.85,25436250
16 Muestra,Periodicas,8291313,Anulada,50,EMP080 GARANTÍA PYME PREFERENTE,BANCOLOMBIA,3928815876,4103955176,1964407938,Consolidacion de pasivos no permitida,44839,NO,ENVIGADO,2.85,133245790
16 Muestra,Periodicas,8289406,Anulada,50,EMP001 GARANTÍA EMPRESARIAL MULTIPROPÓSITO,BANCOLOMBIA,806000000,705250001,40300000000,Consolidacion de pasivos no permitida,44839,NO,LA ESTRELLA,4.15,39804310
CIIU Y Ventas/Tipo de cartera errado,Demanda,7738400,Anulada,80,EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 80%,BANKAMODA SAS,25000000,4810000,3848000,Periodo de gracia no cumple con los requisitos exigidos,44845,NO,CALI,2.25,669375
Tamaño del deudor,Demanda,8530201,Anulada,50,EMP200 CUPOS ROTATIVOS GLOBALES,BANCO DE OCCIDENTE,100000000,0,5000000000,Incumplimiento en tamaño del deudor,44860,NO,CALI,0.35,416500
