No ;Muestra;Garantía;Estado actual SAP;Cobertura;Nombre producto ;Intermediario ;TPID Deudor;ID Deudor;Nombre Deudor; Valor desembolso Anexo 5 ;AUDITOR; SALDO DE CREDITO ; SALDO GARANTIZADO ;FECHA DE CORTE DEL SALDO;FECHA INICIO DE MORA;Clasificación Motivo de anulación (Incumplimiento);Fecha de anulacion;Reactivación;Ciudad
441;Tamaño del deudor;8184718;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BANCO DAVIVIENDA;NIT;9005020404;CAFEZAN SAS;$ 1.090.000.000;;$ 1.089.998.748;$ 762.999.124;31/01/2022;-;Incumplimiento en tamaño del deudor;4/03/2022;NO;DOSQUEBRADAS
442;Tamaño del deudor;8185755;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BANCO DE BOGOTA;NIT;8090074221;FUNDAC NAL PARA EL DESARROLLO DE;$ 900.000.000;Carolina Restrepo;$ 449.999.999;$ 314.999.999;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;YOPAL
443;Tamaño del deudor;8189503;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BBVA;NIT;8090074221;FUNDAC NAL PARA EL DESARROLLO DE;$ 400.000.000;Carolina Restrepo;$ 250.000.000;$ 175.000.000;30/06/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;IBAGUE
444;Tamaño del deudor;8196230;Anulada;80;EMP223 UNIDOS POR COLOMBIA PEQ EMPRESA AL 80%;SCOTIABANK COLPATRIA SA;NIT;9001746698;ASOCIACION DE MINEROS DE SUCRE;$ 170.000.000;Carolina Restrepo;$ 132.222.224;$ 105.777.779;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;SINCELEJO
445;Tamaño del deudor;8202284;Anulada;80;EMP223 UNIDOS POR COLOMBIA PEQ EMPRESA AL 80%;BANCOLOMBIA;NIT;9003654091;FLOR ES ELEGANCIA INTIMA SAS;$ 165.000.000;Carolina Restrepo;$ 54.990.201;$ 43.992.161;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;SABANETA
446;Tamaño del deudor;8207036;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BANCO DE BOGOTA;NIT;9000751083;IMAGEN Y COLOR PUBLICITARIO;$ 24.000.000;Carolina Restrepo;$ 12.000.000;$ 8.400.000;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;MEDELLIN
447;Tamaño del deudor;8207093;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BANCO DE BOGOTA;NIT;9000751083;IMAGEN Y COLOR PUBLICITARIO;$ 20.000.000;Carolina Restrepo;$ 9.999.999;$ 6.999.999;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;MEDELLIN
448;Tamaño del deudor;8224951;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CORPORACION INTERACTUAR;NIT;9014997735;SILUTEX SAS;$ 40.000.000;;$ 40.000.000;$ 32.000.000;31/03/2022;-;El producto no esta diseñado para la creacion de Empresa;19/05/2022;NO;ITAGUI
449;Tamaño del deudor;8229540;Anulada;50;EMP200 CUPOS ROTATIVOS GLOBALES;BANCO DAVIVIENDA;CC;23783717;ROBLES CARDENAS MARTHA YANIRA;$ 20.000.000;Carolina Restrepo;$ 15.551.287;$ 7.775.644;2/08/2022;-;Incumplimiento en tamaño del deudor;19/08/2022;NO;MONIQUIRA
450;Tamaño del deudor;8240716;Anulada;50;EMP080 GARANTÍA PYME PREFERENTE;BANCOLOMBIA;NIT;9012800965;MOLINOS VESGA SAS ZOMAC;$ 120.000.000;Carolina Restrepo;$ 96.666.669;$ 48.333.335;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;AGUACHICA
451;Tamaño del deudor;8244849;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;BANCOLOMBIA;NIT;9006266800;CI TRADING SOLUTIONS COMPANY;$ 71.900.000;Carolina Restrepo;$ 57.608.306;$ 46.086.645;31/07/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;BARRANQUILLA
452;Tamaño del deudor;8274921;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BANCO DAVIVIENDA;NIT;9007690489;TORCAZ CONSTRUCCIONES SAS;$ 100.000.000;Carolina Restrepo; $ -   ; $ -   ;-;29/05/2022;Incumplimiento en tamaño del deudor;9/09/2022;NO;BOGOTA
453;Requisitos Basicos;6256086;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1065129424;ROMERO CORRALES ANYI LISED;$ 5.000.000;Lina Sarmiento;$ 3.663.886;$ 2.564.720;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;EL COPEY
454;Requisitos Basicos;6256089;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;18958174;CARLOS ALFONSO CANTILLO CONTRERAS;$ 2.000.000;Lina Sarmiento;$ 1.397.988;$ 978.592;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;AGUSTIN CODAZZI
455;Requisitos Basicos;6256078;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1082375760;JOSE CARMELO VEGA GARIZADO;$ 1.500.000;Lina Sarmiento;$ 1.181.025;$ 826.718;31/05/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA ANA
456;Requisitos Basicos;6256050;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1003077395;WILSON ENRIQUE ALARCON POLO;$ 2.500.000;Lina Sarmiento;$ 2.097.745;$ 1.468.422;31/05/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO BOYACA
457;Requisitos Basicos;6256048;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;19518957;MANUEL SALVADOR GUTIERREZ OROZCO;$ 1.500.000;Lina Sarmiento;$ 1.181.025;$ 826.718;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
458;Requisitos Basicos;6256037;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;91047209;LEONEL BECERRA GUALDRON;$ 8.700.000;Lina Sarmiento;$ 6.929.320;$ 4.850.524;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;LEBRIJA
459;Requisitos Basicos;6256021;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1081904754;JAZMINE ELENA LOPEZ CORDERO;$ 7.000.000;Lina Sarmiento;$ 5.450.617;$ 3.815.432;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PLATO
460;Requisitos Basicos;6256007;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;49654327;NUBIA ROSA FORERO;$ 3.600.000;Lina Sarmiento;$ 2.136.473;$ 1.495.531;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;AGUACHICA
461;Requisitos Basicos;6256006;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1003260231;GUSTAVO ADOLFO ANGARITA BUITRAGO;$ 2.000.000;Lina Sarmiento;$ 1.444.407;$ 1.011.085;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;AGUACHICA
462;Requisitos Basicos;6255986;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1065621464;IDENES TORRES COTES;$ 2.000.000;Lina Sarmiento;$ 1.444.407;$ 1.011.085;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;LA GLORIA
463;Requisitos Basicos;6255984;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1053347765;ERIKA DAYANA SANCHEZ CASTILLO;$ 6.000.000;Lina Sarmiento;$ 4.928.981;$ 3.450.287;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CHIQUINQUIRA
464;Requisitos Basicos;6255980;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1010022970;ARIEL ALFONSO FLOREZ PEDROZO;$ 2.000.000;Lina Sarmiento;$ 1.678.196;$ 1.174.737;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;EL GUAMO
465;Requisitos Basicos;6255941;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1104872984;FRANKLIN ZUÑIGA RICARDO;$ 2.000.000;Lina Sarmiento;$ 1.110.042;$ 777.029;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TOLU
466;Requisitos Basicos;6255928;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;72209469;DERWIN ALBERTO GUTIERREZ PEREZ;$ 5.000.000;Lina Sarmiento;$ 3.418.240;$ 2.392.768;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
467;Requisitos Basicos;6255910;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1094282127;JOSE ALEJANDRO JAIMES CARVAJAL;$ 2.000.000;Lina Sarmiento;$ 1.483.082;$ 1.038.157;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;MUTISCUA
468;Requisitos Basicos;6255903;Anulada;80;EMP223 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;40878088;CARMEN ALICIA PASTRANA TORRES;$ 2.500.000;Lina Sarmiento;$ 2.500.000;$ 2.000.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;LA JAGUA DE IBIRICO
469;Requisitos Basicos;6255888;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1010012623;JUAN DAVID HERNANDEZ CAVANERIO;$ 3.000.000;Lina Sarmiento;$ 1.994.046;$ 1.395.832;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO GAITAN
470;Requisitos Basicos;6255853;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;26883073;FLOR KARINA CAMACHO MARTINEZ;$ 3.000.000;Lina Sarmiento;$ 1.587.955;$ 1.111.569;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;FUNDACION
471;Requisitos Basicos;6256093;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1148455688;ANA MARIA LA CRUZ QUESADA;$ 2.000.000;Lina Sarmiento;$ 1.153.904;$ 807.733;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PIEDECUESTA
472;Requisitos Basicos;6256095;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1004308650;JESUS ALBERTO ARIAS RODRIGUEZ;$ 2.000.000;Lina Sarmiento;$ 1.656.118;$ 1.159.283;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;ARIGUANI
473;Requisitos Basicos;6256101;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1090372454;JOSE ALEXANDER FLOREZ BOHORQUEZ;$ 7.100.000;Lina Sarmiento;$ 5.309.093;$ 3.716.365;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SOGAMOSO
474;Requisitos Basicos;6256108;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1102584061;JOSE GABRIEL GALVAN BEJARANO;$ 4.800.000;Lina Sarmiento;$ 3.782.348;$ 2.647.644;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN PABLO-13
475;Requisitos Basicos;6256182;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;23882498;MARIA TEODORA RODRIGUEZ DELGADILLO;$ 4.000.000;Lina Sarmiento;$ 1.895.857;$ 1.327.100;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN MIGUEL DE SEMA
476;Requisitos Basicos;6256191;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1193456524;DENIS DEL CARMEN LOPEZ ROBIRA;$ 2.500.000;Lina Sarmiento;$ 1.954.145;$ 1.367.902;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN ZENON
477;Requisitos Basicos;6256194;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1007347589;YORMAN YAIR ACEVEDO QUIROZ;$ 3.700.000;Lina Sarmiento;$ 2.915.560;$ 2.040.892;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN MARTIN-20
478;Requisitos Basicos;6243910;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;86084201;CARLOS ANDRES RAMIREZ GARCIA;$ 3.000.000;Lina Sarmiento;$ 1.898.582;$ 1.329.007;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
479;Requisitos Basicos;6243892;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1121923242;ANGELA ALARCON FERREIRA;$ 2.000.000;Lina Sarmiento;$ 1.196.169;$ 837.318;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
480;Requisitos Basicos;6221087;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1127938696;RODRIGO HERNANDEZ CASTRO;$ 2.000.000;Lina Sarmiento;$ 1.395.848;$ 977.094;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CIMITARRA
481;Requisitos Basicos;6073746;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;72227392;ALFREDO JOSE VICENTE COLON;$ 19.000.000;Lina Sarmiento;$ 8.043.102;$ 4.825.861;5/07/2022;-;Plazo incumplido para el producto;3/08/2022;NO;ARACATACA
482;Requisitos Basicos;6256146;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1005315933;YEFERSON DAVID MORENO MORENO;$ 3.000.000;Lina Sarmiento;$ 1.981.990;$ 1.387.393;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;LEBRIJA
483;Requisitos Basicos;6256149;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;4266748;GERARDO DE JESUS GOMEZ GOMEZ;$ 2.000.000;Lina Sarmiento;$ 1.388.178;$ 971.725;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;DUITAMA
484;Requisitos Basicos;6346418;Anulada;80;EMP223 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;19595050;JORGE ELIECER CERCHAR MORALES;$ 4.000.000;Lina Sarmiento;$ 4.000.000;$ 3.200.000;5/07/2022;-;Plazo incumplido para el producto;3/08/2022;NO;FUNDACION
485;Requisitos Basicos;6266551;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1007870615;LUIS FERNANDO ALVARADO CACERES;$ 2.000.000;Lina Sarmiento;$ 1.678.196;$ 1.174.737;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN MARTIN-20
486;Requisitos Basicos;6276882;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;73431012;MARCOS EMILIO LAMBRAÑO ALVAREZ;$ 1.300.000;Lina Sarmiento;$ 1.044.397;$ 626.638;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CARMEN DE BOLIVAR
487;Requisitos Basicos;6278641;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1102891614;CARLOS JAVIER TORRES CHAMORRO;$ 2.000.000;Lina Sarmiento;$ 1.721.381;$ 1.204.967;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;OVEJAS
488;Requisitos Basicos;6275778;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;1102863550;CARLOS MARIO SILVA HERRERA;$ 2.000.000;Lina Sarmiento;$ 1.444.407;$ 866.644;31/05/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
489;Requisitos Basicos;6277546;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;1192766337;JHON FREDY SANCHEZ ROJAS;$ 5.500.000;Lina Sarmiento;$ 4.936.019;$ 2.961.611;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA ROSA DEL SUR
490;Requisitos Basicos;8099561;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;3879418;BELEÑO ALVARADO JUAN DE LA CRUZ;$ 1.050.000;Lina Sarmiento;$ 951.607;$ 761.286;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CHIRIGUANA
491;Requisitos Basicos;6916442;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;19604728;LUIS MARIO CHARRIS MENDOZA;$ 3.000.000;Lina Sarmiento;$ 1.410.207;$ 1.269.186;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;FUNDACION
492;Requisitos Basicos;8099696;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1056804352;CHAVEZ BUITRAGO YEISSON CAMILO;$ 5.400.000;Lina Sarmiento;$ 5.112.596;$ 4.090.077;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAMACA-15
493;Requisitos Basicos;8099673;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1081907303;GUZMAN TERAN MARGARITA DEL CARMEN;$ 4.000.000;Lina Sarmiento;$ 3.567.439;$ 2.853.951;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PLATO
494;Requisitos Basicos;8099684;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1094274613;LIZCANO GOMEZ NELSON ALBEYS;$ 2.000.000;Lina Sarmiento;$ 1.920.876;$ 1.536.701;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PIEDECUESTA
495;Requisitos Basicos;8099499;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1065904656;PARRA VEGA JOSE ARMANDO;$ 4.000.000;Lina Sarmiento;$ 3.787.108;$ 3.029.686;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;AGUACHICA
496;Requisitos Basicos;8099519;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1092393131;DUARTE BAUTISTA MARIA DEL CARMEN;$ 3.000.000;Lina Sarmiento;$ 2.881.314;$ 2.305.051;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TEORAMA
497;Requisitos Basicos;8099528;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1193540927;LOBELO HERRERA YURANIS;$ 1.400.000;Lina Sarmiento;$ 1.106.963;$ 885.570;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CHIMICHAGUA
498;Requisitos Basicos;8099532;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1007245762;CACERES BARRIOS CARMEN ISABEL;$ 1.000.000;Lina Sarmiento;$ 863.105;$ 690.484;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CHIMICHAGUA
499;Requisitos Basicos;8099701;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1002329224;CUCAITA VARGAS QUEBIN LEONARDO;$ 2.000.000;Lina Sarmiento;$ 1.793.997;$ 1.435.198;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TUNJA
500;Requisitos Basicos;8099729;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1065655934;TAPIA DE LA HOZ JUAN CARLOS;$ 2.000.000;Lina Sarmiento;$ 1.838.712;$ 1.470.970;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SABANAS DE SAN ANGEL
501;Requisitos Basicos;8099733;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;15249456;PAJARO DIAZ FREDY ALFONSO;$ 1.000.000;Lina Sarmiento;$ 863.105;$ 690.484;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;ARIGUANI
502;Requisitos Basicos;8099808;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1062909418;OTALVAREZ FARELO YORAIMA;$ 1.000.000;Lina Sarmiento;$ 790.688;$ 632.550;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PELAYA
503;Requisitos Basicos;8099568;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1104134391;OMEARA CHAVEZ CIRO ALFONSO;$ 2.000.000;Lina Sarmiento;$ 1.753.391;$ 1.402.713;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO WILCHES
504;Requisitos Basicos;8099809;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1052218558;PADILLA NIETO FREDY;$ 1.000.000;Lina Sarmiento;$ 790.688;$ 632.550;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TAMALAMEQUE
505;Requisitos Basicos;8099820;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1051667657;NIÑO TOVAR KETTY JOHANNA;$ 2.000.000;Lina Sarmiento;$ 1.920.876;$ 1.536.701;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TAMALAMEQUE
506;Requisitos Basicos;8099823;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1062910046;RAMIREZ NAVARRO JEINER JOSE;$ 1.500.000;Lina Sarmiento;$ 1.500.000;$ 1.200.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TAMALAMEQUE
507;Requisitos Basicos;8099833;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;28215411;AFANADOR  LEONOR;$ 4.500.000;Lina Sarmiento;$ 4.258.866;$ 3.407.093;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;LEBRIJA
508;Requisitos Basicos;8099837;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1005345642;QUESADA ORTIZ IVAN DARIO;$ 3.700.000;Lina Sarmiento;$ 3.603.393;$ 2.882.714;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;LEBRIJA
509;Requisitos Basicos;8099572;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;23151787;NIZ NOGUERA MARIBEL;$ 1.000.000;Lina Sarmiento;$ 932.630;$ 559.578;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA ROSA DEL SUR
510;Requisitos Basicos;8099577;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1066510879;ROMERO DIAZ JADER YACID;$ 2.000.000;Lina Sarmiento;$ 1.784.946;$ 1.427.957;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO PARRA
511;Requisitos Basicos;8100039;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;73230160;CASTRO PEÑA MAURICIO JAVIER;$ 2.000.000;Lina Sarmiento;$ 1.838.712;$ 1.470.970;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN JUAN NEPOMUCENO
512;Requisitos Basicos;8100047;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1002303451;VERGARA MEZA JANNYS ANTONIO;$ 3.000.000;Lina Sarmiento;$ 3.000.000;$ 2.400.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;EL GUAMO
513;Requisitos Basicos;8100048;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1051819152;NOVOA ESCALANTE LUIS GABRIEL;$ 2.000.000;Lina Sarmiento;$ 1.920.876;$ 1.536.701;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN JUAN NEPOMUCENO
514;Requisitos Basicos;8100086;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1101816523;PUCHE PEREZ CAMILO JAVIER;$ 2.000.000;Lina Sarmiento;$ 1.865.685;$ 1.492.548;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SINCELEJO
515;Requisitos Basicos;8100109;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1102830922;HERNANDEZ RAMIREZ JHON FABIAN;$ 2.000.000;Lina Sarmiento;$ 1.920.876;$ 1.536.701;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SINCELEJO
516;Requisitos Basicos;8100111;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;92534213;ATENCIA CONTRERAS JULIO EMIRO;$ 1.000.000;Lina Sarmiento;$ 929.832;$ 743.866;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SINCELEJO
517;Requisitos Basicos;8100112;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1193088298;MUÑOZ MARTINEZ EMILIA PAOLA;$ 1.000.000;Lina Sarmiento;$ 932.843;$ 746.274;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;TOLUVIEJO
518;Requisitos Basicos;8100116;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1143265085;GOENAGA CUEVAS JOSE LUIS;$ 1.000.000;Lina Sarmiento;$ 1.000.000;$ 800.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SINCELEJO
